"Tarih","PM10","SO2","NO2","O3"
"2019/7/10","34.15297","4.21795","34.23105","57.3937"
"2019/7/10","51.35159","3.88826","42.97823","59.68969"
"2019/7/10","52","3.74208","51.67179","58.60212"
"2019/7/10","52","3.06402",,"74.72108"
"2019/7/9","34.62158","2.832441","51.92569",
"2019/7/9","33.03582","2.843961","58.76437","80.70657"
"2019/7/9","37.8065","2.87693","52.74957","131.301"
"2019/7/9","51.47988","1.904531","30.16527","173.6854"
"2019/7/9","74.17985","2.382388","36.16067","181.7574"
"2019/7/9","56.65517","1.974838","35.75272","197.9394"
"2019/7/9","76.25532","3.74208","22.07365","191.458"
"2019/7/9","56.74468","3.56174","48.44587","209.111"
"2019/7/9","88.79433","2.182586","29.40472","203.4272"
"2019/7/9","24.41135","4.15797","27.00382","150.0404"
"2019/7/9","52.86525","4.81657","18.85116","146.3175"
"2019/7/9","35.67376","4.41418","33.2748","132.266"
"2019/7/9","64.82576","6.97984","29.87828","114.466"
"2019/7/9","59.24923","9.42275","75.96776","88.15944"
"2019/7/9","24.23173","7.47041","55.94411","80.70359"
"2019/7/9","20.10268","3.84417","33.14471","78.14509"
"2019/7/9","12.27234","3.49024","25.03427","67.10983"
"2019/7/9","21.64589","3.3822","11.25535","83.79011"
"2019/7/9","22","4.28389","12.64465","80.43988"
"2019/7/9","21.03551","3.63126","18.64461","80.50893"
"2019/7/9","31.60993","3.25906","21.12311","72.45007"
"2019/7/9","36.81698","3.02589","29.4846","69.99752"
"2019/7/9","31.21428","2.399469","45.20968","77.7534"
"2019/7/9","38.72628","2.182983","40.6886","91.31144"
"2019/7/8","39","2.109894",,"98.77837"
"2019/7/8","37.07072","1.819127","56.87241",
"2019/7/8","43.75248","1.652691","43.82266","98.41489"
"2019/7/8","50.75177","1.204227","37.62357","115.9589"
"2019/7/8","51","2.97425","36.24854","136.4508"
"2019/7/8","23.02546","2.722013","30.2577","135.209"
"2019/7/8","49.0099","3.54466","18.09916","143.1458"
"2019/7/8","34.56818","4.57784","23.07441","149.226"
"2019/7/8","37.85755","5.61538","23.89372","150.8696"
"2019/7/8","38","5.42908","30.996","132.3237"
"2019/7/8","49.55418","5.57407","53.7412","92.78117"
"2019/7/8","50","7.40487","78.16839","70.73984"
"2019/7/8","50","3.79531","59.00343","72.87212"
"2019/7/8","32.64386","6.93217","53.05482","64.97694"
"2019/7/8","35.85736","5.41478","53.09076","50.21108"
"2019/7/8","23.44635","4.4825","27.31021","72.61674"
"2019/7/8","23","4.44834","19.54894","67.01279"
"2019/7/8","20.10638","4.14725","8.304436","72.80544"
"2019/7/8","15.17705","4.61676","9.693168","73.07094"
"2019/7/8","23.69405","4.23781","13.45541","69.26533"
"2019/7/8","35.57386","4.20127","18.80893","61.46481"
"2019/7/8","33.11094","4.35619","42.98508","42.38497"
"2019/7/8","31.06532","4.44199","49.9082","45.50184"
"2019/7/8","50.34783","4.65807","49.21041","49.3646"
"2019/7/7","35.51841","4.17108","59.17973","46.31558"
"2019/7/7","25.35361","3.64993",,"66.15392"
"2019/7/7","43.35411","2.35498","47.60601",
"2019/7/7","44","3.86681","39.48758","97.98212"
"2019/7/7","30.49505","3.67495","15.16993","159.6452"
"2019/7/7","37.71711","4.90316","10.38183","187.4178"
"2019/7/7","38.96313","7.78421","9.267533","186.3505"
"2019/7/7","34.18634","5.6988","14.67298","175.5504"
"2019/7/7","46.55796","7.58004","13.67051","172.8371"
"2019/7/7","48.93285","5.60505","28.92603","138.108"
"2019/7/7","30.64773","6.22154","23.32146","128.7455"
"2019/7/7","43.5234","10.81502","21.8306","110.3609"
"2019/7/7","44","11.62495","38.99062","83.00851"
"2019/7/7","49.79575","9.70439","37.87461","70.3148"
"2019/7/7","26.81702","6.23743","41.80632","61.32551"
"2019/7/7","17.32239","4.88131","15.86658","63.78758"
"2019/7/7","17","4.39988","9.403896","62.86907"
"2019/7/7","17","4.36651","10.60777","60.69273"
"2019/7/7","17","3.64079","11.46703","58.85511"
"2019/7/7","26.65838","4.20246","21.6155","50.05333"
"2019/7/7","29.89736","3.39888","26.79043","54.49649"
"2019/7/7","40.64307","3.83026","36.50814","46.14414"
"2019/7/7","33.27234","3.27614","45.40656","43.63445"
"2019/7/7","33","5.776036","54.73054","38.27576"
"2019/7/6","34.93192","4.958949","50.34468","62.24046"
"2019/7/6","30.17021","3.310875","62.57796","58.53783"
"2019/7/6","32.89802","3.565892",,"62.937"
"2019/7/6","33","3.218719","43.24297",
"2019/7/6","39.76234","3.001439","16.59004","119.1401"
"2019/7/6","44.82866","3.097566","13.57295","143.3685"
"2019/7/6","44.03421","3.040764","27.47853","170.1232"
"2019/7/6","44","3.147219","12.72396","171.5823"
"2019/7/6","40.13598","3.3502","17.96737","150.2719"
"2019/7/6","40","3.55477","26.34654","130.345"
"2019/7/6","37.10198","4.278905","15.43599","135.4531"
"2019/7/6","46.66054","4.870369","20.60333","103.3676"
"2019/7/6","46.03404","5.245347","34.31492","83.53056"
"2019/7/6","47.93192","6.37624","33.37122","70.19932"
"2019/7/6","48","7.95758","41.34987","52.2011"
"2019/7/6","39.32043","7.00425","28.09301","52.06121"
"2019/7/6","32.23876","6.94387","21.13053","43.69458"
"2019/7/6","27.17028","6.81755","17.7922","46.49893"
"2019/7/6","23.13598","6.39094","18.22412","49.69736"
"2019/7/6","26.86402","6.18517","21.93558","55.87813"
"2019/7/6","36.66006","6.02668","22.95744","57.72349"
"2019/7/6","46.67329","6.43582","34.6293","48.67407"
"2019/7/6","43.13181","6.1388","49.60553","37.44937"
"2019/7/6","43","5.147233","60.52111","31.69437"
"2019/7/5","32.41045","4.541469","67.62338","49.76344"
"2019/7/5","34.90202","2.879889","56.09702","70.26718"
"2019/7/5","35.96734","3.15","48.47782","82.86147"
"2019/7/5","39.86806","2.858836",,"96.39746"
"2019/7/5","40","3.20283","29.44808",
"2019/7/5","44.83027","2.857644","22.04113","113.0557"
"2019/7/5","45","2.626064","16.82796","152.5893"
"2019/7/5","40.16973","2.722589","33.26624","157.4867"
"2019/7/5","35.16949","2.703522","12.2755","154.7282"
"2019/7/5","44.67376","1.938869","12.47234","145.9097"
"2019/7/5","55.60714","1.229239","16.59175","136.2269"
"2019/7/5","30.8882","1.582767","27.167","104.8945"
"2019/7/5","49.34681","3.045339","20.87777","100.6764"
"2019/7/5","50","4.061036","34.19625","76.51164"
"2019/7/5","39.39286","4.387156","38.80291","55.59656"
"2019/7/5","32.2395","4.399072","34.94139","48.53418"
"2019/7/5","19.46285","5.25191","22.07365","28.48344"
"2019/7/5","19","5.22966","18.09688","25.1868"
"2019/7/5","30.62553","4.255674","16.94607","31.6027"
"2019/7/5","26.15625","4.028067","22.53923","38.43887"
"2019/7/5","21.16289","4.692619","23.25641","35.43034"
"2019/7/5","21","4.108305","36.94233","30.40798"
"2019/7/5","21","3.74723","50.89008","33.36499"
"2019/7/5","28.75117","3.590725","49.19786","49.62354"
"2019/7/4","29","3.268578","62.3543","44.89764"
"2019/7/4","30.93578","2.587341","39.50983","67.44259"
"2019/7/4","53.24751","2.105114","38.79321","74.32281"
"2019/7/4","54","1.872739","34.55684","83.43651"
"2019/7/4","48.19547","1.558933",,"95.64923"
"2019/7/4","35.42291","2.123783","39.3438",
"2019/7/4","37.9024","1.888628","26.15255","97.89283"
"2019/7/4","38.96728","1.565686","18.84089","98.75837"
"2019/7/4","31.26099","2.400647","14.61535","132.2582"
"2019/7/4","34.86524","2.4074","18.26291","128.3014"
"2019/7/4","35","2.32875","29.31001","108.137"
"2019/7/4","41.77174","2.346228","37.00908","87.98026"
"2019/7/4","44.91177","2.471353","31.22764","81.13516"
"2019/7/4","40.16266","3.004822","38.73502","65.46745"
"2019/7/4","35.16266","3.996288","31.06332","60.08317"
"2019/7/4","31.13013","3.852097","29.51655","52.73923"
"2019/7/4","26.15581","4.590136","25.19916","50.81112"
"2019/7/4","18.26062","4.367294","24.24233","55.25785"
"2019/7/4","28.65576","4.418139","17.98391","53.70179"
"2019/7/4","40.62606","4.530553","20.5788","49.72771"
"2019/7/4","31.32578","4.053091","31.42848","43.74339"
"2019/7/4","37.76633","3.363911","22.95573","64.20249"
"2019/7/4","51.54206","4.492418","38.87537","45.58816"
"2019/7/4","57.82243","3.465202","62.66354","14.64086"
"2019/7/3","47.35538","3.076322","63.763","21.56691"
"2019/7/3","32.48798","2.260825","56.94829","38.42637"
"2019/7/3","34.9024","1.864","55.45001","47.26684"
"2019/7/3","35.96875","1.707494","45.88864","86.58375"
"2019/7/3","36","2.190516","24.72388","145.2198"
"2019/7/3","40.83711","2.162314",,"151.1402"
"2019/7/3","41","2.826072","22.38632","155.0472"
"2019/7/3","41.96444","4.210789","22.87357","166.9212"
"2019/7/3","42","6.18657","22.25109","166.1962"
"2019/7/3","43.93178","9.49821","19.64765","143.7738"
"2019/7/3","45.93597","12.61005","27.37354","109.6895"
"2019/7/3","37.31081","13.5042","41.23633","78.76001"
"2019/7/3","63.12164","12.55087","42.41624","68.42182"
"2019/7/3","64","8.53296","38.59922","63.66674"
"2019/7/3","32.35745","5.43503","32.3505","60.47189"
"2019/7/3","18.53475","5.55141","26.83152","43.73803"
"2019/7/3","15.12824","5.98876","13.32418","43.50706"
"2019/7/3","15","6.07694","10.14904","48.46811"
"2019/7/3","22.66407","5.84615","10.29796","50.56349"
"2019/7/3","20.11659","5.75598","14.97708","43.09573"
"2019/7/3","22.86798","5.6102","21.3268","37.52214"
"2019/7/3","29.72159","5.28567","29.94504","35.64166"
"2019/7/3","40.54816","5.56095","46.56075","24.86832"
"2019/7/3","30.42188","5.22847","67.62737","15.21411"
"2019/7/2","29.04113","4.296191","59.97394","44.3089"
"2019/7/2","26.12358","3.517636","62.8621","44.29521"
"2019/7/2","26.95881","2.913461","58.50077","55.43226"
"2019/7/2","28.91667","2.671155","41.89247","76.14436"
"2019/7/2","30.91318","2.868575","26.09151","93.03596"
"2019/7/2","32.91667","2.70333","24.25146","93.59433"
"2019/7/2","27.24611","3.154178",,"121.0692"
"2019/7/2","27","3.755572","13.71787",
"2019/7/2","27","3.581192","16.6083","145.1561"
"2019/7/2","43.32386","3.965305","21.0398","130.2986"
"2019/7/2","44","6.88489","21.47001","119.0317"
"2019/7/2","35.3718","7.8557","37.1677","81.54412"
"2019/7/2","37.87403","7.67258","46.43124","63.98105"
"2019/7/2","38","2.54844","45.40652","54.7727"
"2019/7/2","30.31373","2.42744","35.7396","50.95875"
"2019/7/2","15.58411","2.31419","28.09301","46.40607"
"2019/7/2","15.9595","2.07582","15.01417","41.97601"
"2019/7/2","16","2.46863","12.78615","40.57532"
"2019/7/2","13.11932","2.30533","13.15815","41.31942"
"2019/7/2","28.34278","2.56826","14.80249","44.98335"
"2019/7/2","22.28753","2.2131","15.33026","48.6586"
"2019/7/2","23.91761","3.10006","23.07669","47.85259"
"2019/7/2","24","3.25255","35.33336","49.667"
"2019/7/2","23.03972","3.10197","54.17196","45.86734"
"2019/7/1","23.95562","3.16191","55.28683","48.64014"
"2019/7/1","23.0418","4.43713","56.72235","49.12887"
"2019/7/1","23","2.749691","51.34258","60.55046"
"2019/7/1","39.3056","2.892653","47.6334","65.4621"
"2019/7/1","34.24576","2.574836","38.27914","73.61383"
"2019/7/1","36.87677","1.569427","42.56572","72.66257"
"2019/7/1","37","2.057575","32.26948","84.53897"
"2019/7/1","33.16431","4.035702",,"85.81564"
"2019/7/1","33.95833","4.94093","28.96368",
"2019/7/1","32.08346","6.8559","31.7537","92.59188"
"2019/7/1","32","9.8247","25.7486","99.78403"
"2019/7/1","40.63721","18.78242","28.54489","89.93932"
"2019/7/1","37.15932","21.71944","44.72585","63.19885"
"2019/7/1","27.39773","10.37792","41.24147","51.27365"
"2019/7/1","22.19858","5.35421","47.63853","38.57757"
"2019/7/1","18.15341","2.834191","34.3503","40.98606"
"2019/7/1","13.19858","2.138219","19.58032","43.12966"
"2019/7/1","19.72238","2.683169","11.2194","43.49397"
"2019/7/1","20","4.266855","11.47901","44.47499"
"2019/7/1","15.19802","5.84141","17.67524","40.71045"
"2019/7/1","41.8316","5.39449","24.97892","36.96496"
"2019/7/1","43","5.09058","36.61312","32.84564"
"2019/7/1","43","5.28399","41.9307","27.35361"
"2019/7/1","47.819","4.77709","53.28817","19.00662"
"2019/6/30","27.83404","4.67735","67.6833","21.02104"
"2019/6/30","9.713881","2.661408","47.3213","52.75589"
"2019/6/30","21.48295","2.376164","36.88756","65.07755"
"2019/6/30","21.03977","1.951097","31.95225","70.58208"
"2019/6/30","16.1983","1.932388","25.72977","78.77132"
"2019/6/30","13.11915","1.651911","19.20661","82.39716"
"2019/6/30","30.28612","2.01255","17.99361","83.63058"
"2019/6/30","31","2.488383","13.89588","86.67244"
"2019/6/30","17.55682","3.027375",,"107.3268"
"2019/6/30","19.88281","2.624553","10.33333",
"2019/6/30","20","3.999697","6.782764","102.6437"
"2019/6/30","20","7.23464","11.29814","92.95381"
"2019/6/30","22.88445","7.09835","10.75212","90.44233"
"2019/6/30","27.80142","6.72254","36.58345","53.72977"
"2019/6/30","20.30638","4.243833","32.49827","45.64471"
"2019/6/30","20.96176","4.510727","21.60694","49.36757"
"2019/6/30","20.03966","3.504922","21.04779","35.3208"
"2019/6/30","15.1983","2.996438","11.23196","42.94631"
"2019/6/30","18.83626","3.30941","11.59882","46.19117"
"2019/6/30","17.08087","5.45596","14.37686","45.95842"
"2019/6/30","26.6142","4.979255","25.73491","39.06272"
"2019/6/30","26.04167","5.60127","32.01102","36.17324"
"2019/6/30","24.07465","4.734885","40.14029","27.29527"
"2019/6/30","24","4.342391","59.34805","23.85814"
"2019/6/29","26.88136","4.002727","45.16289","49.20566"
"2019/6/29",,"3.628108","30.27482","68.76827"
"2019/6/29",,"2.206014","24.9949","74.46925"
"2019/6/29","27","2.042717","23.91712","76.65511"
"2019/6/29","23.15842","1.595802","18.69026","84.28538"
"2019/6/29","29.72316","1.631116","16.78061","85.70393"
"2019/6/29","30","1.634652","14.91889","84.9378"
"2019/6/29","33.83133","1.676719","14.48412","86.24682"
"2019/6/29","34","1.809353","15.45578","83.86391"
"2019/6/29","31.12578","2.378533",,"79.54888"
"2019/6/29","26.18045","2.968766","19.74921",
"2019/6/29","26","2.948072","22.08335","74.49067"
"2019/6/29","50.0099","2.893614","35.74759","68.91173"
"2019/6/29","36.59406","3.574413","34.70861","76.41402"
"2019/6/29","27.35644","3.458783","38.34761","69.66179"
"2019/6/29","26.03955","4.043852","25.85301","77.76827"
"2019/6/29","26","4.256725","32.85316","63.01313"
"2019/6/29","24.07955","3.529372","19.7475","75.36097"
"2019/6/29","31.67951","4.104908","22.72409","74.68533"
"2019/6/29","36.79751","2.917969","24.11054","75.52467"
"2019/6/29","25.48372","3.227763","26.77503","71.43392"
"2019/6/29","45.261","3.077178","41.56897","57.39668"
"2019/6/29","45.03688","3.189553","61.77804","46.15367"
"2019/6/29","45","2.913444","75.27396","37.15902"
"2019/6/28","42.11694","3.312408","55.0723","56.40495"
"2019/6/28","34.3096","2.632722","55.28683","64.90194"
"2019/6/28","54.15741","2.976678","55.71703","68.86232"
"2019/6/28","69.42553","2.635028","31.93628","91.43288"
"2019/6/28","44.03258","2.282652","22.71382","102.7932"
"2019/6/28","43","2.739817","22.47646","110.1764"
"2019/6/28","43","2.889927","18.05409","148.5462"
"2019/6/28","50.69362","2.962183","15.82379","182.5657"
"2019/6/28","52.92329","3.387172","15.57445","167.551"
"2019/6/28","29.92444","3.932519","40.47578","135.5543"
"2019/6/28","29","5.960696",,"141.9871"
"2019/6/28","36.69362","6.692738","20.14974",
"2019/6/28",,"6.793594","47.44968","86.72424"
"2019/6/28",,"5.778653","62.08443","51.43438"
"2019/6/28","37","6.281894","45.51093","67.3158"
"2019/6/28","12.9705","6.83598","35.63861","64.56442"
"2019/6/28","26.4168","6.86335","16.94607","77.08907"
"2019/6/28","27","6.813658","10.70647","82.1132"
"2019/6/28","26.03618","6.894256","13.32875","73.08166"
"2019/6/28","31.77086","6.595903","21.22296","64.29357"
"2019/6/28","35.84681","6.236377","26.91025","54.35898"
"2019/6/28","40.80878","5.886386","36.71696","46.49834"
"2019/6/28","41","5.347316","45.64958","43.20585"
"2019/6/28","37.14837","4.724433","60.67915","37.71799"
"2019/6/27","26.42702","4.331144","67.30672","59.75934"
"2019/6/27","26","3.328119","69.25231","69.06293"
"2019/6/27","35.63636","3.127086","51.38081","88.11182"
"2019/6/27","43.69591","3.407883","52.40609","84.83304"
"2019/6/27","33.42702","3.227108","39.87841","93.49789"
"2019/6/27","41.66524","3.479702","35.8771","96.28499"
"2019/6/27","34.29462","2.619678","31.03137","103.1837"
"2019/6/27","44.5949","1.991233","33.38777","100.3835"
"2019/6/27","45.96176","3.153864","28.57741","99.87986"
"2019/6/27","43.11457","2.397911","28.94485","102.008"
"2019/6/27","46.84703","2.436005","28.34006","104.4266"
"2019/6/27","43.16919","3.167253",,"100.405"
"2019/6/27","43","3.517167","36.49673",
"2019/6/27","43","3.518716","39.46247","75.39669"
"2019/6/27","47.80905","4.673006","34.40107","70.67554"
"2019/6/27","48","5.152016","33.72668","66.98125"
"2019/6/27","58.59375","4.558925","26.78644","66.508"
"2019/6/27","45.53617","4.794439","31.37884","55.76919"
"2019/6/27","60.38197","5.091522","35.89935","58.09256"
"2019/6/27","51.43344","4.910747","43.92593","52.29515"
"2019/6/27","39.4486","4.174258","40.87003","56.02219"
"2019/6/27","54.41818","4.3915","42.56344","50.47419"
"2019/6/27","30.95609","4.064944","59.59852","38.38649"
"2019/6/27","37.70909","3.914755","62.26244","36.28654"
"2019/6/26","38","3.616403","59.26874","44.35415"
"2019/6/26","27.41121","3.057869","62.03137","46.62334"
"2019/6/26","24.10762","2.369842","54.19022","50.58194"
"2019/6/26","25.92635","2.831017","52.77239","51.62249"
"2019/6/26","46.22663","2.710658","33.9492","68.49266"
"2019/6/26","47","2.861205","26.70029","75.70325"
"2019/6/26","36.40567","2.573219","27.42432","79.01777"
"2019/6/26","39.85269","2.185531","36.02145","80.36428"
"2019/6/26","38.07738","2.677291","34.3891","80.61192"
"2019/6/26","53.40094","2.293972","26.31288","92.09007"
"2019/6/26","35.68069","2.871931","29.5428","88.60888"
"2019/6/26","42.71994","2.645514","30.49277","80.61787"
"2019/6/26","37.22096","3.159916",,"77.84357"
"2019/6/26","48.55807","4.050488","30.79802",
"2019/6/26","38.40567","4.863205","40.46038","47.47042"
"2019/6/26","39.92908","6.119619","35.82233","36.57684"
"2019/6/26","40","6.203433","23.74766","24.66712"
"2019/6/26","41.92624","6.128358","20.20109","19.80727"
"2019/6/26","29.49271","6.161327","19.38405","23.49026"
"2019/6/26","42.47826","5.09995","19.05655","32.16405"
"2019/6/26","43","5.368869","18.38901","43.4773"
"2019/6/26","43","4.672936","33.44711","32.5224"
"2019/6/26","34.33097","4.762708","46.74276","32.79802"
"2019/6/26","32.06818","4.03738","52.89107","49.9069"
"2019/6/25","32.96454","4.003616","39.10017","76.60927"
"2019/6/25","28.1844","3.106292","32.57815","88.25945"
"2019/6/25","34.74221","2.164875","36.0728","87.97015"
"2019/6/25","44.63173","2.340447","35.68311","93.28538"
"2019/6/25","37.29462","2.519991","29.80411","98.95956"
"2019/6/25","38.92645","3.113044","29.47033","105.5987"
"2019/6/25","70.72131","2.789705","27.72957","113.8082"
"2019/6/25","45.00468","2.784542","17.71518","132.1118"
"2019/6/25","53.6118","2.38732","14.38028","157.1521"
"2019/6/25","49.17372","1.979372","21.939","148.5682"
"2019/6/25","49.96067","2.604203","26.79158","124.1309"
"2019/6/25","49.03592","3.268755","35.29799","98.4518"
"2019/6/25","42.25779","3.46538","26.95133","92.01804"
"2019/6/25","39.11048","4.714644",,"71.45089"
"2019/6/25","39.96323","5.547222","43.04613",
"2019/6/25","27.47875","6.838592","32.12855","47.83949"
"2019/6/25","24.11473","7.314464","17.03793","40.27709"
"2019/6/25","24","7.428466","9.128889","50.45634"
"2019/6/25","19.18633","7.519033","10.89305","50.76469"
"2019/6/25","30.57076","8.03065","16.70815","48.48537"
"2019/6/25","43.53787","9.16274","19.07367","52.98865"
"2019/6/25","43.03683","8.52401","34.86094","48.57824"
"2019/6/25","39.1471","6.731738","55.60577","55.51382"
"2019/6/25","33.20425","6.583972","52.33763","63.12801"
"2019/6/24","33.96323","6.884669","54.12803","69.37486"
"2019/6/24","45.55932","5.944047","67.10303","67.51878"
"2019/6/24","46","4.315039","68.75137","70.84103"
"2019/6/24","40.22256","4.087828","55.90816","89.97802"
"2019/6/24","70.83459","3.339858","46.1568","105.5672"
"2019/6/24","72","3.480872","47.93008","108.0703"
"2019/6/24","59.48523","3.857041","41.38296","113.7659"
"2019/6/24","59","3.951183","38.08744","124.9303"
"2019/6/24","78.28775","4.349994","36.71639","129.4295"
"2019/6/24","51.02837","4.340064","43.01646","122.9641"
"2019/6/24","63.50495","4.736492","41.00811","114.8559"
"2019/6/24","28.25957","3.515828","50.75491","99.53223"
"2019/6/24","27","4.436589","45.48468","88.48685"
"2019/6/24","27","5.508294","58.15901","61.84817"
"2019/6/24","27","5.883669",,"66.35309"
"2019/6/24","29.88619","6.182777","58.98003",
"2019/6/24","27.10714","6.695989","42.49326","30.11094"
"2019/6/24","26.03572","6.266989","46.22128","21.54429"
"2019/6/24","27.93165","5.839577","38.9872","36.96199"
"2019/6/24","29.92918","5.677908","48.61475","29.01324"
"2019/6/24","37.71671","5.92498","59.42678","25.12429"
"2019/6/24","38","5.592903","69.4446","23.06404"
"2019/6/24","41.85815","4.467572","53.91521","43.25824"
"2019/6/24","56.50925","5.657444","57.08408","42.41473"
"2019/6/23","66.63873","5.071939","62.23505","55.58168"
"2019/6/23","67","4.171436","77.41012","85.56939"
"2019/6/23","71.81309","4.566275","84.71037","129.9533"
"2019/6/23","72","3.477092","30.77348","188.1036"
"2019/6/23","53.64865","3.773817","19.36237","198.3501"
"2019/6/23","48.1773","3.292383","17.83442","176.6266"
"2019/6/23","40.28329","3.646706","13.60604","176.7302"
"2019/6/23","48.6813","3.480269","7.670548","164.7038"
"2019/6/23","60.57386","3.315025","8.210864","155.9282"
"2019/6/23","62.92918","3.779775","8.710101","149.8403"
"2019/6/23","68.78783","3.572425","10.78293","151.9262"
"2019/6/23","95.04256","4.49835","26.2079","116.2506"
"2019/6/23","53.63721","4.323969","42.68896","77.72541"
"2019/6/23","52","5.322586","26.5217","77.43968"
"2019/6/23","42.37325","6.025669","18.12084","78.63917"
"2019/6/23","32.33923","7.269372",,"62.88797"
"2019/6/23","26.21216","7.027066","11.6108",
"2019/6/23","31.78723","6.894394","13.72643","51.69868"
"2019/6/23","32","6.158341","14.91147","55.55965"
"2019/6/23","52.25532","6.905119","19.5381","55.24118"
"2019/6/23","53","6.544838","22.84219","57.41454"
"2019/6/23","46.27451","5.734506","33.58062","49.70569"
"2019/6/23","51.79503","5.2348","46.14197","44.48749"
"2019/6/23","42.32761","5.038175","53.8981","49.5164"
"2019/6/22","45.86727","4.477297","45.30553","67.5051"
"2019/6/22",,"4.469353","48.84298","80.74288"
"2019/6/22","54","4.008575","44.33787","126.1852"
"2019/6/22","71.38286","3.168847","27.36156","161.8786"
"2019/6/22","59.45547","3.006383","17.71974","176.9838"
"2019/6/22","51.29091","3.21413","14.02597","179.0923"
"2019/6/22","51","2.650075","12.49631","179.8554"
"2019/6/22","63.53427","2.805389","12.55108","174.6515"
"2019/6/22","51.42723","2.964278","12.86317","160.6113"
"2019/6/22","48.10264","3.057228","15.36905","170.1304"
"2019/6/22","42.19626","3.617311","13.51076","142.5012"
"2019/6/22","58.39191","4.080472","22.09648","102.892"
"2019/6/22","42.58437","5.079486","24.69022","91.4555"
"2019/6/22","42","5.736492","33.07454","71.828"
"2019/6/22","39.10271","5.458833","42.93544","42.97905"
"2019/6/22","34.16973","6.897969","30.7033","36.19586"
"2019/6/22","26.27157","6.691811",,"38.19806"
"2019/6/22","26.96596","6.755366","16.06513",
"2019/6/22","27.96591","6.689031","22.87699","36.38814"
"2019/6/22","29.93182","6.519814","23.41332","42.37187"
"2019/6/22","33.86462","5.938678","39.53551","29.48887"
"2019/6/22","35.93147","5.678497","34.93512","34.42491"
"2019/6/22","36.96724","5.817922","51.62158","27.99413"
"2019/6/22","42.82249","5.207391","51.0476","27.81019"
"2019/6/21","72.94767","5.387333","51.93367","24.97131"
"2019/6/21","58.54391","4.806992","107.8145","15.96773"
"2019/6/21","50.27195","4.523772","107.7705","34.42313"
"2019/6/21","48.06799","4.423672","58.55896","79.37135"
"2019/6/21","47.03395","4.4054","44.61402","92.41866"
"2019/6/21","73.04425","4.570247","36.38261","99.9513"
"2019/6/21","76.89735","5.628447","29.132","90.5209"
"2019/6/21","28.63043","5.693989","39.70553","62.86788"
"2019/6/21","53.05479","6.119017","45.14349","66.0419"
"2019/6/21","54","6.167478","35.42522","102.7747"
"2019/6/21","54","7.069569","12.53396","120.511"
"2019/6/21","88.77621","7.31545","18.32796","113.3808"
"2019/6/21","87.10198","7.586355","56.78112","60.62547"
"2019/6/21","74.44193","7.862822","60.05782","32.27239"
"2019/6/21","61.4413","8.829264","55.82658","22.8164"
"2019/6/21","50.37341","8.156369","35.75101","26.43033"
"2019/6/21","54.82979","7.743258","21.48084","32.31049"
"2019/6/21","62.72649","7.361924",,"20.00133"
"2019/6/21","64.93157","7.361924","35.98722",
"2019/6/21","60.17134","7.702344","35.88851","16.75885"
"2019/6/21","51.30793","7.828263","35.59924","16.93565"
"2019/6/21","65.52722","7.98318","42.44477","15.07124"
"2019/6/21","64.06525","8.418139","65.78391","8.902379"
"2019/6/21","55.29572","8.5238","58.98289","21.15022"
"2019/6/20","48.25039","9.19511","46.79012","35.07198"
"2019/6/20","34.45723","7.979208","49.19044","39.21452"
"2019/6/20","46.57477","8.956772","40.37708","56.877"
"2019/6/20","37.33382","9.74089","90.30811","79.11599"
"2019/6/20","44.72843","13.69444","54.06128","108.5072"
"2019/6/20","38.23729","15.9447","60.60783","98.74706"
"2019/6/20","42.83734","15.91253","46.07692","107.981"
"2019/6/20","39.13939","9.07673","46.31884","102.5556"
"2019/6/20","37.06105","4.670744","49.88595","89.13749"
"2019/6/20","34.09773","4.539264","32.43893","96.93623"
"2019/6/20","33.03395","5.246716","32.42695","91.75671"
"2019/6/20","21.40678","5.601039","28.01599","91.74183"
"2019/6/20","32.59207","6.051886","30.23431","81.25303"
"2019/6/20","51.38014","5.401236","37.55682","69.20045"
"2019/6/20","53.92825","4.901927","37.27439","23.83313"
"2019/6/20","34.68536","6.169464","43.2658","11.33647"
"2019/6/20","34.96724","6.40462","21.69709","19.75786"
"2019/6/20","28.22897","5.996274","13.10509","25.69517"
"2019/6/20","29.93607","6.368075",,"23.61598"
"2019/6/20","33.86969","6.488433","31.7634",
"2019/6/20","48.51064","5.82388","44.91071","12.23832"
"2019/6/20","38.35886","5.865191","28.04337","25.01774"
"2019/6/20","48.64114","5.746025","28.65843","26.9006"
"2019/6/20","63.55192","5.971647","32.78754","22.67353"
"2019/6/19","40.79654","5.717028","51.07841","23.38132"
"2019/6/19","37.09813","5.674127","79.8755","25.14691"
"2019/6/19","38.93478","5.4064","66.32081","39.22999"
"2019/6/19","35.12963","4.241347","68.12091","42.06828"
"2019/6/19","44.67329","5.227252","52.46258","48.24667"
"2019/6/19","38.22805","5.708686","51.17541","39.1788"
"2019/6/19","31.22772","5.78813","50.25111","38.82283"
"2019/6/19","63.89235","4.559522","38.59979","59.62897"
"2019/6/19","45.65156","3.905092","44.50904","79.96008"
"2019/6/19","247.1719","3.383142","19.22886","108.1382"
"2019/6/19","85.78323","3.317997","27.68678","97.75175"
"2019/6/19","65.48989","4.019094","29.13256","98.45537"
"2019/6/19","69.83645","4.204597","21.81063","91.75433"
"2019/6/19","51.61574","5.270344","20.09953","72.96022"
